setting,L0,z0,z1,As,hr0,k,Ts,Tlab,Da,composition,T0,T1,P0,rho0,critical_depth,critical_pressure,critical_temperature,plag_out_pressure,plag_out_temperature,plag_out_depth,qs0,qs1,effective_delta_rho,max_delta_rho,max_rho,max_densification_rate_1Myr,max_densification_rate_100kyr,max_densification_rate_50kyr,max_densification_rate_10kyr
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,1000.0,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.8016114206516,48668.66866866867,13272.821981981986,998.5846498846297,15497.698558558563,1038.8638113470422,56826.82682682683,0.07909871319222063,0.07238028352531096,0.09490705937087354,0.1100476542337776,3.4418127562958603,14.975553564870546,15.280873497391113,15.282160916895897,15.282160916895897
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,3000.0,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9925500858494,nan,nan,nan,16999.14900900901,1069.5666842784574,62332.33233233233,0.07909871319222063,0.07238028352531096,nan,nan,3.2896371584398394,30.020940595343482,30.09302604651484,30.102922942586964,30.102922942586964
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,3000.0,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.288931166802,55975.975975975976,15265.656216216219,1034.3719358307224,15934.484144144144,1047.5029335105887,58428.42842842842,0.07909871319222063,0.07238028352531096,0.04114888067167335,0.043177894003692874,3.3749429960657755,37.748097897213704,37.816384727689695,37.820484827957465,37.820484827957465
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,3000.0,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.2895014819414,53373.373373373375,14555.879639639643,1021.0527264259811,16084.62918918919,1050.52808469181,58978.97897897898,0.07909871319222063,0.07238028352531096,0.07755937955444513,0.087478295840977,3.4192433979030596,28.862508738358194,28.946989622050175,28.954637538127336,28.954637538127336
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,3000.0,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.8016114206516,48318.318318318314,13177.275135135136,996.9943815631889,15211.058018018022,1033.324871823494,55775.77577577578,0.07909871319222063,0.07238028352531096,0.09678369153704573,0.1100897281437101,3.4418548302057927,21.332707599052625,21.38513964224358,21.388410271775147,21.388410271775147
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,10000.0,sammon_2021_deep_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2896.9925500858494,nan,nan,nan,16862.653513513516,1066.6582773576265,61831.831831831834,0.07909871319222063,0.07238028352531096,nan,nan,3.2896237151000953,33.65847454923786,34.349188834170945,34.46125269381711,34.46125269381711
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,10000.0,sammon_2021_lower_crust,929.8509800477067,1187.2560362340732,8181.540000000001,2954.288931166802,55725.72572572572,15197.408468468468,1033.0636920049585,15811.6381981982,1045.0489124146432,57977.97797797798,0.07909871319222063,0.07238028352531096,0.041577116206038996,0.04316643579841761,3.3749315378605003,42.78455622976581,43.46301302163323,43.57144275861604,43.57144275861604
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,10000.0,hacker_2015_md_xenolith,929.8509800477067,1187.2560362340732,8181.540000000001,3071.2895014819414,52972.97297297297,14446.683243243246,1019.0598908808726,15948.133693693695,1047.7767748877925,58478.47847847848,0.07909871319222063,0.07238028352531096,0.07768454353552373,0.08746992155533428,3.419235023617417,33.974360668128774,35.52192074180103,35.76134557106803,35.76134557106803
,65500.0,,,1.9e-06,12000.0,3.0,283.15,1603.15,10000.0,mackwell_1998_maryland_diabase,929.8509800477067,1187.2560362340732,8181.540000000001,3175.8016114206516,48018.01801801802,13095.37783783784,995.6404388895637,15088.212072072074,1030.9826944957877,55325.32532532533,0.07909871319222063,0.07238028352531096,0.09736343308748943,0.11010645845177036,3.441871560513853,25.662217416630984,27.42995159618222,27.690773714606802,27.690773714606802
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.01,sammon_2021_deep_crust,878.3951601190258,1131.3890873421328,8181.540000000001,2989.542021476278,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.0259870480460362,0.9181921984311151,0.9337314417519522,0.9346712404497975,0.9346712404497975
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.01,sammon_2021_lower_crust,878.3951601190258,1131.3890873421328,8181.540000000001,3056.8379131442684,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.0897408834930533,0.8000149562149035,0.812051944749401,0.8127994321206006,0.8127994321206006
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.01,hacker_2015_md_xenolith,878.3951601190258,1131.3890873421328,8181.540000000001,3166.835306416005,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.1961678951695927,0.7544555697762517,0.7673210676838473,0.7680402004685128,0.7680402004685128
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.01,mackwell_1998_maryland_diabase,878.3951601190258,1131.3890873421328,8181.540000000001,3239.767564239552,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.2662499336701494,0.7157463370056074,0.7293289908108956,0.7300532962074885,0.7300532962074885
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.03,sammon_2021_deep_crust,878.3951601190258,1131.3890873421328,8181.540000000001,2989.542021476278,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.03164579256988,0.9209081267720141,0.9338768072941324,0.93476282167735,0.93476282167735
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.03,sammon_2021_lower_crust,878.3951601190258,1131.3890873421328,8181.540000000001,3056.8379131442684,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.096154903206703,0.8949839011205011,0.9111243922612895,0.9120469909415729,0.9120469909415729
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.03,hacker_2015_md_xenolith,878.3951601190258,1131.3890873421328,8181.540000000001,3166.835306416005,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.2014645877806074,0.7568867392501265,0.7675119216307351,0.7681195575452602,0.7681195575452602
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.03,mackwell_1998_maryland_diabase,878.3951601190258,1131.3890873421328,8181.540000000001,3239.767564239552,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.270765580908386,0.7177857691519984,0.7295033108738791,0.730090320536783,0.730090320536783
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.1,sammon_2021_deep_crust,878.3951601190258,1131.3890873421328,8181.540000000001,2989.542021476278,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.0475506969897035,1.6348779662166293,1.6787334498006152,1.6812002104148922,1.6812002104148922
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.1,sammon_2021_lower_crust,878.3951601190258,1131.3890873421328,8181.540000000001,3056.8379131442684,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.114330695403751,1.7507358012559209,1.8034478658223678,1.8064081423637541,1.8064081423637541
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.1,hacker_2015_md_xenolith,878.3951601190258,1131.3890873421328,8181.540000000001,3166.835306416005,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.216764266878112,1.4628295920496788,1.5042868701476464,1.5066123229703392,1.5066123229703392
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.1,mackwell_1998_maryland_diabase,878.3951601190258,1131.3890873421328,8181.540000000001,3239.767564239552,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.2840071307815193,1.246560507994664,1.279815923162369,1.2816711432625658,1.2816711432625658
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.3,sammon_2021_deep_crust,878.3951601190258,1131.3890873421328,8181.540000000001,2989.542021476278,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.0799916732832626,3.0334029575592774,3.1187220772547537,3.1234421708686613,3.1234421708686613
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.3,sammon_2021_lower_crust,878.3951601190258,1131.3890873421328,8181.540000000001,3056.8379131442684,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.1515568885299894,3.3344888770754744,3.4327924749998724,3.4381941945468495,3.4381941945468495
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.3,hacker_2015_md_xenolith,878.3951601190258,1131.3890873421328,8181.540000000001,3166.835306416005,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.248524490387406,2.77881415661888,2.84906314727987,2.852893200610355,2.852893200610355
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,0.3,mackwell_1998_maryland_diabase,878.3951601190258,1131.3890873421328,8181.540000000001,3239.767564239552,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.311797963422727,2.377491763223023,2.4298446533457545,2.432667145616361,2.432667145616361
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,1.0,sammon_2021_deep_crust,878.3951601190258,1131.3890873421328,8181.540000000001,2989.542021476278,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.145800109742122,5.224652570305201,5.228315138019241,5.228333158439031,5.228333158439031
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,1.0,sammon_2021_lower_crust,878.3951601190258,1131.3890873421328,8181.540000000001,3056.8379131442684,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.227757536386524,5.8757312604682115,5.897786034212269,5.89811400425276,5.89811400425276
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,1.0,hacker_2015_md_xenolith,878.3951601190258,1131.3890873421328,8181.540000000001,3166.835306416005,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.310984247954482,4.549144448306011,4.55032137749302,4.550342514315013,4.550342514315013
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,1.0,mackwell_1998_maryland_diabase,878.3951601190258,1131.3890873421328,8181.540000000001,3239.767564239552,72142.14214214214,19674.460720720723,1076.396886306932,nan,nan,nan,0.07324458692309395,0.06839582153850693,0.014118533580233026,0.02806222708324624,3.365564448711786,3.7748138107123657,3.7755005936691504,3.7755055784489895,3.7755055784489895
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,3.0,sammon_2021_deep_crust,878.3951601190258,1131.3890873421328,8181.540000000001,2989.542021476278,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.2105995993072343,6.810978788162868,6.815467119714491,6.815473572273113,6.815473572273113
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,3.0,sammon_2021_lower_crust,878.3951601190258,1131.3890873421328,8181.540000000001,3056.8379131442684,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.309921397634537,7.822006478168211,7.828130672596942,7.82815238031992,7.82815238031992
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,3.0,hacker_2015_md_xenolith,878.3951601190258,1131.3890873421328,8181.540000000001,3166.835306416005,72192.19219219219,19688.11027027027,1076.7291796009201,nan,nan,nan,0.07324458692309395,0.06839582153850693,0.014771419831954583,0.027054863264718065,3.3645570848932578,5.885418971256619,5.886869513713311,5.886896757903817,5.886896757903817
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,3.0,mackwell_1998_maryland_diabase,878.3951601190258,1131.3890873421328,8181.540000000001,3239.767564239552,60280.280280280276,16439.51747747748,1004.1429024854024,nan,nan,nan,0.07324458692309395,0.06839582153850693,0.04086302132097658,0.07074694711499196,3.4082491687435317,4.969692265439394,4.9707196902702,4.970756270609894,4.970756270609894
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,10.0,sammon_2021_deep_crust,878.3951601190258,1131.3890873421328,8181.540000000001,2989.542021476278,nan,nan,nan,nan,nan,nan,0.07324458692309395,0.06839582153850693,nan,nan,3.256575626388636,8.540549636010486,8.54609447981225,8.546202685263424,8.546202685263424
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,10.0,sammon_2021_lower_crust,878.3951601190258,1131.3890873421328,8181.540000000001,3056.8379131442684,74194.19419419419,20234.092252252256,1090.2098845909616,nan,nan,nan,0.07324458692309395,0.06839582153850693,0.009931530941630342,0.018934324521625356,3.356436546150165,10.266362481005189,10.275715417884895,10.275813318572059,10.275813318572059
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,10.0,hacker_2015_md_xenolith,878.3951601190258,1131.3890873421328,8181.540000000001,3166.835306416005,62082.08208208208,16930.901261261264,1014.2844044013241,nan,nan,nan,0.07324458692309395,0.06839582153850693,0.03691596159285262,0.06644708434746649,3.403949305976006,7.451993946465815,7.455856222924242,7.455921467547164,7.455921467547164
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,10.0,mackwell_1998_maryland_diabase,878.3951601190258,1131.3890873421328,8181.540000000001,3239.767564239552,51871.871871871874,14146.393153153154,960.764973151747,21435.252612612614,1121.1653590254236,78598.59859859859,0.07324458692309395,0.06839582153850693,0.06257025230963573,0.10109337667907337,3.438595598307613,6.498030911961719,6.502296081189195,6.502401064834478,6.502401064834478
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,30.0,sammon_2021_deep_crust,878.3951601190258,1131.3890873421328,8181.540000000001,2989.542021476278,nan,nan,nan,21107.663423423423,1112.5459673447017,77397.39739739739,0.07324458692309395,0.06839582153850693,nan,nan,3.291617728252701,9.656859486053271,9.66404224751328,9.664190386947924,9.664190386947924
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,30.0,sammon_2021_lower_crust,878.3951601190258,1131.3890873421328,8181.540000000001,3056.8379131442684,65585.58558558559,17886.369729729733,1034.8589801005326,20138.54540540541,1087.8241436468215,73843.84384384385,0.07324458692309395,0.06839582153850693,0.02793743991922239,0.044386738930762615,3.3818889605593023,12.248596899871686,12.255817481058719,12.255993693786897,12.255993693786897
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,30.0,hacker_2015_md_xenolith,878.3951601190258,1131.3890873421328,8181.540000000001,3166.835306416005,56726.72672672672,15470.39945945946,985.01699096217,19879.203963963966,1081.4054835084683,72892.8928928929,0.07324458692309395,0.06839582153850693,0.056104053988933436,0.08925850953576697,3.4267607311643067,8.767413383592375,8.780649937914895,8.780739820929174,8.780739820929174
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,30.0,mackwell_1998_maryland_diabase,878.3951601190258,1131.3890873421328,8181.540000000001,3239.767564239552,47567.567567567574,12972.531891891895,941.076635812592,18486.949909909912,1048.3695520792007,67787.78778778779,0.07324458692309395,0.06839582153850693,0.07773311226103326,0.11348017984482972,3.4509824014733694,7.903831030303564,7.912705001098827,7.913154181952296,7.913154181952296
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,100.0,sammon_2021_deep_crust,878.3951601190258,1131.3890873421328,8181.540000000001,2989.542021476278,nan,nan,nan,18486.949909909912,1048.3695520792007,67787.78778778779,0.07324458692309395,0.06839582153850693,nan,nan,3.300084521574744,10.075176600576512,10.093196176255818,10.093244377281831,10.093244377281831
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,100.0,sammon_2021_lower_crust,878.3951601190258,1131.3890873421328,8181.540000000001,3056.8379131442684,59479.47947947948,16221.124684684686,999.7314376467575,17695.276036036037,1030.6537265383015,64884.88488488489,0.07324458692309395,0.06839582153850693,0.038559536739514476,0.04733635206869691,3.3848385736972366,13.104620623197022,13.11618591800749,13.11632378745892,13.11632378745892
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,100.0,hacker_2015_md_xenolith,878.3951601190258,1131.3890873421328,8181.540000000001,3166.835306416005,53523.52352352352,14596.82828828829,968.7722989752646,17599.72918918919,1028.568038211384,64534.534534534534,0.07324458692309395,0.06839582153850693,0.07026840946362259,0.09168756005162093,3.4291897816801606,9.949853089242081,9.959096085706907,9.959261917294775,9.959261917294775
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,100.0,mackwell_1998_maryland_diabase,878.3951601190258,1131.3890873421328,8181.540000000001,3239.767564239552,45365.36536536537,12371.951711711714,931.662634743097,16453.167027027026,1004.4205779066704,60330.330330330326,0.07324458692309395,0.06839582153850693,0.08813681065053261,0.11366396111623223,3.451166182744772,9.45997976277045,9.472012099077796,9.472078304651536,9.472078304651536
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,300.0,sammon_2021_deep_crust,878.3951601190258,1131.3890873421328,8181.540000000001,2989.542021476278,nan,nan,nan,17012.79855855856,1016.003692070698,62382.38238238238,0.07324458692309395,0.06839582153850693,nan,nan,3.300074311990066,11.623329241843019,11.63771053415108,11.637952954941426,11.637952954941426
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,300.0,sammon_2021_lower_crust,878.3951601190258,1131.3890873421328,8181.540000000001,3056.8379131442684,55775.77577577578,15211.058018018022,980.0958284480179,16248.423783783786,1000.27964437936,59579.57957957958,0.07324458692309395,0.06839582153850693,0.04259528194636809,0.04715713627200113,3.384659357900541,12.617591292200624,12.64119099917746,12.641343180335733,12.641343180335733
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,300.0,hacker_2015_md_xenolith,878.3951601190258,1131.3890873421328,8181.540000000001,3166.835306416005,51621.62162162163,14078.14540540541,959.5736352064854,16275.722882882883,1000.828772932599,59679.67967967968,0.07324458692309395,0.06839582153850693,0.07710593564994628,0.09145031133898307,3.428952532967523,10.927459540346826,10.938215056966479,10.93828225401524,10.93828225401524
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,300.0,mackwell_1998_maryland_diabase,878.3951601190258,1131.3890873421328,8181.540000000001,3239.767564239552,44314.31431431431,12085.311171171172,927.326874424235,15320.254414414416,982.1577568480262,56176.17617617617,0.07324458692309395,0.06839582153850693,0.09346778895287691,0.11357160043449532,3.451073822063035,10.610006644348308,10.62192613927288,10.622536358508478,10.622536358508478
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,1000.0,sammon_2021_deep_crust,878.3951601190258,1131.3890873421328,8181.540000000001,2989.542021476278,nan,nan,nan,16152.876936936938,998.3649537805368,59229.229229229226,0.07324458692309395,0.06839582153850693,nan,nan,3.2999826207928544,12.87606740140813,12.930603692575147,12.931134754309928,12.931134754309928
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,1000.0,sammon_2021_lower_crust,878.3951601190258,1131.3890873421328,8181.540000000001,3056.8379131442684,53023.02302302302,14460.332792792795,966.3193342611985,15306.604864864867,981.8992092049681,56126.126126126124,0.07324458692309395,0.06839582153850693,0.04435051335167578,0.04710624398951602,3.3846084656180557,14.10001950102352,14.139715028876605,14.140163324826357,14.140163324826357
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,1000.0,hacker_2015_md_xenolith,878.3951601190258,1131.3890873421328,8181.540000000001,3166.835306416005,49819.81981981982,13586.761621621623,951.1660779080602,15402.151711711713,983.7138822647172,56476.47647647647,0.07324458692309395,0.06839582153850693,0.0805005553987562,0.09145122424533181,3.4289534458738715,12.774211913512257,12.8203708057521,12.820484515304566,12.820484515304566
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,1000.0,mackwell_1998_maryland_diabase,878.3951601190258,1131.3890873421328,8181.540000000001,3239.767564239552,43513.51351351351,11866.91837837838,924.091652717927,14542.230090090092,967.7883476277282,53323.32332332332,0.07324458692309395,0.06839582153850693,0.09732500792774461,0.1138256190901279,3.4513278407186676,12.271921511835956,12.303550083645437,12.303682329058006,12.303682329058006
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,3000.0,sammon_2021_deep_crust,878.3951601190258,1131.3890873421328,8181.540000000001,2989.542021476278,nan,nan,nan,15811.6381981982,991.6189551341168,57977.97797797798,0.07324458692309395,0.06839582153850693,nan,nan,3.2999538544023537,14.819708148315389,14.913202600223284,14.914810460112605,14.914810460112605
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,3000.0,sammon_2021_lower_crust,878.3951601190258,1131.3890873421328,8181.540000000001,3056.8379131442684,52022.02202202202,14187.341801801804,961.4825413808137,14938.06702702703,975.0055348925604,54774.77477477478,0.07324458692309395,0.06839582153850693,0.04510763385623893,0.047092285237382736,3.3845945068659224,18.42262878475615,19.072537445953387,19.073477093090048,19.073477093090048
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,3000.0,hacker_2015_md_xenolith,878.3951601190258,1131.3890873421328,8181.540000000001,3166.835306416005,48618.61861861862,13259.172432432435,945.7269674237028,15033.613873873875,976.776651927229,55125.12512512512,0.07324458692309395,0.06839582153850693,0.08102248579777047,0.09145302725386406,3.4289552488824038,15.478337592529504,15.525474428047472,15.525708147177012,15.525708147177012
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,3000.0,mackwell_1998_maryland_diabase,878.3951601190258,1131.3890873421328,8181.540000000001,3239.767564239552,42712.71271271271,11648.525585585587,920.9154275323631,14200.991351351351,961.722191700821,52072.07207207207,0.07324458692309395,0.06839582153850693,0.09864695993825331,0.11393349712615253,3.4514357187546922,14.725485561833898,14.804596970131083,14.804906258496151,14.804906258496151
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,10000.0,sammon_2021_deep_crust,878.3951601190258,1131.3890873421328,8181.540000000001,2989.542021476278,nan,nan,nan,15634.194054054055,988.1679582622902,57327.32732732732,0.07324458692309395,0.06839582153850693,nan,nan,3.2999468272546766,17.727932748501456,18.228896534852908,18.230985968217126,18.230985968217126
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,10000.0,sammon_2021_lower_crust,878.3951601190258,1131.3890873421328,8181.540000000001,3056.8379131442684,51771.771771771775,14119.094054054058,960.2877466081649,14787.921981981983,972.2451660416951,54224.22422422422,0.07324458692309395,0.06839582153850693,0.045679940605533154,0.04708626293098117,3.384588484559521,25.958963695753773,27.123452155216327,27.143815455918435,27.143815455918435
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,10000.0,hacker_2015_md_xenolith,878.3951601190258,1131.3890873421328,8181.540000000001,3166.835306416005,48218.218218218215,13149.976036036036,943.943428855956,14869.81927927928,973.7473649511434,54524.524524524524,0.07324458692309395,0.06839582153850693,0.08132541294895898,0.091448890325871,3.4289511119544107,18.7796700167756,19.351603005082943,19.353195970599096,19.353195970599096
,71500.0,,,1.85e-06,11500.0,3.0,283.15,1603.15,10000.0,mackwell_1998_maryland_diabase,878.3951601190258,1131.3890873421328,8181.540000000001,3239.767564239552,42012.01201201201,11457.431891891893,918.1846260784176,14064.495855855856,959.3360589829105,51571.57157157157,0.07324458692309395,0.06839582153850693,0.0984951413005237,0.11398898383052547,3.451491205459065,18.181081244911304,18.394039051537725,18.39808577050292,18.39808577050292
,78000.0,,,1.8e-06,11000.0,3.0,283.15,1603.15,0.01,sammon_2021_deep_crust,830.7946291676318,1074.9477048501685,8181.540000000001,3034.913157720655,nan,nan,nan,nan,nan,nan,0.06777924806421197,0.06439850765841142,nan,nan,3.0700245680736242,0.9032450649504258,0.9178261842611348,0.9186453933451503,0.9186453933451503
,78000.0,,,1.8e-06,11000.0,3.0,283.15,1603.15,0.01,sammon_2021_lower_crust,830.7946291676318,1074.9477048501685,8181.540000000001,3152.858161235749,nan,nan,nan,nan,nan,nan,0.06777924806421197,0.06439850765841142,nan,nan,3.1822749973009388,0.7684092595501146,0.7809977895098565,0.7817027631252585,0.7817027631252585
,78000.0,,,1.8e-06,11000.0,3.0,283.15,1603.15,0.01,hacker_2015_md_xenolith,830.7946291676318,1074.9477048501685,8181.540000000001,3173.4983280947013,nan,nan,nan,nan,nan,nan,0.06777924806421197,0.06439850765841142,nan,nan,3.2029332841398293,0.7562872538164642,0.7682808653324584,0.768943578655535,0.768943578655535
,78000.0,,,1.8e-06,11000.0,3.0,283.15,1603.15,0.01,mackwell_1998_maryland_diabase,830.7946291676318,1074.9477048501685,8181.540000000001,3247.2344792182357,nan,nan,nan,nan,nan,nan,0.06777924806421197,0.06439850765841142,nan,nan,3.2739230650398623,0.7175999874220069,0.7303774441880662,0.7311040950791994,0.7311040950791994
,78000.0,,,1.8e-06,11000.0,3.0,283.15,1603.15,0.03,sammon_2021_deep_crust,830.7946291676318,1074.9477048501685,8181.540000000001,3034.913157720655,nan,nan,nan,nan,nan,nan,0.06777924806421197,0.06439850765841142,nan,nan,3.0742514551790796,0.9060076896809626,0.9180084683278622,0.9186902918736268,0.9186902918736268
,78000.0,,,1.8e-06,11000.0,3.0,283.15,1603.15,0.03,sammon_2021_lower_crust,830.7946291676318,1074.9477048501685,8181.540000000001,3152.858161235749,nan,nan,nan,nan,nan,nan,0.06777924806421197,0.06439850765841142,nan,nan,3.1863921683431986,0.7710006486191282,0.7811765383851164,0.7817548636997526,0.7817548636997526
,78000.0,,,1.8e-06,11000.0,3.0,283.15,1603.15,0.03,hacker_2015_md_xenolith,830.7946291676318,1074.9477048501685,8181.540000000001,3173.4983280947013,nan,nan,nan,nan,nan,nan,0.06777924806421197,0.06439850765841142,nan,nan,3.2073224377978846,0.7587073619559679,0.7684782132103967,0.7689862167330466,0.7689862167330466
,78000.0,,,1.8e-06,11000.0,3.0,283.15,1603.15,0.03,mackwell_1998_maryland_diabase,830.7946291676318,1074.9477048501685,8181.540000000001,3247.2344792182357,nan,nan,nan,nan,nan,nan,0.06777924806421197,0.06439850765841142,nan,nan,3.2776269648225393,0.7193404630480749,0.7304807877961641,0.7311969591472915,0.7311969591472915
,78000.0,,,1.8e-06,11000.0,3.0,283.15,1603.15,0.1,sammon_2021_deep_crust,830.7946291676318,1074.9477048501685,8181.540000000001,3034.913157720655,nan,nan,nan,nan,nan,nan,0.06777924806421197,0.06439850765841142,nan,nan,3.0867425593946827,1.3795397613426654,1.4156071342503127,1.4176456807053193,1.4176456807053193
,78000.0,,,1.8e-06,11000.0,3.0,283.15,1603.15,0.1,sammon_2021_lower_crust,830.7946291676318,1074.9477048501685,8181.540000000001,3152.858161235749,nan,nan,nan,nan,nan,nan,0.06777924806421197,0.06439850765841142,nan,nan,3.198655208591357,1.2610984354301862,1.2960845266713925,1.29805781400297,1.29805781400297
,78000.0,,,1.8e-06,11000.0,3.0,283.15,1603.15,0.1,hacker_2015_md_xenolith,830.7946291676318,1074.9477048501685,8181.540000000001,3173.4983280947013,nan,nan,nan,nan,nan,nan,0.06777924806421197,0.06439850765841142,nan,nan,3.220405187494353,1.3370052371579093,1.376980606087789,1.3792372444431642,1.3792372444431642
,78000.0,,,1.8e-06,11000.0,3.0,283.15,1603.15,0.1,mackwell_1998_maryland_diabase,830.7946291676318,1074.9477048501685,8181.540000000001,3247.2344792182357,nan,nan,nan,nan,nan,nan,0.06777924806421197,0.06439850765841142,nan,nan,3.2888005811907086,1.1328516421354402,1.16457098027663,1.1663612795287568,1.1663612795287568
